id,area,rent_sqft,units,yr_built,lat,lon,low_income,value_imprv_sqft
r4569.1,7297,1.95,12,1954,37.7922018187762,-122.255655259183,No,116
r457.1,25413,2.72,31,1966,37.8167886505953,-122.254692880584,No,100
r4586.1,9471,2.03,16,1914,37.7921798108763,-122.253661277887,No,90
r4604.1,4860,1.41,6,1921,37.7950587097275,-122.256271551388,No,61
r4612.1,14887,1.96,20,1895,37.7940278642911,-122.254938477125,No,101
r4615.1,6274,1.78,9,1906,37.7934436080426,-122.253909156537,No,71
r4616.1,4510,1.53,6,1902,37.7933343942545,-122.254062740438,No,81
r4628.1,3383,1.41,5,1910,37.7906043238997,-122.250971959141,No,97
r4631.1,4056,1.62,7,1907,37.7909429059049,-122.25088528424,No,89
r4636.1,30759,2.14,17,1962,37.7826291058029,-122.240498928814,No,50
r4637.1,9834,1.82,9,1910,37.7811042908391,-122.241221551399,No,66
r4638.1,114880,2.7,70,1918,37.781666631201,-122.238280550844,No,127
r4644.1,49899,2.59,40,1927,37.7751237441901,-122.236762007385,No,55
r465.1,4253,1.77,7,1939,37.8171003677688,-122.253522942566,No,103
r469.1,113470,4.05,77,1963,37.8176439874073,-122.25500557739,No,69
r4690.1,5941,1.77,8,1957,37.7930514420887,-122.257075517243,No,34
r4691.1,6203,1.55,6,1973,37.7931348969851,-122.256956543592,No,143
r47.1,10956,2.34,17,1910,37.798267529973,-122.267925833421,No,31
r4715.1,366173,3.9,271,2012,37.8056055605644,-122.275606876202,No,382
r4716.1,5466,1.35,6,1907,37.8043751502982,-122.278283346753,No,41
r4718.1,6524,2.36,6,1904,37.8034892721319,-122.278500009002,No,28
r4719.1,11791,2.21,10,1908,37.803428421349,-122.278344854082,No,34
r4723.1,5518,1.83,7,1913,37.8041097834441,-122.277880546318,No,47
r4724.1,8305,2.43,6,1916,37.803390179628,-122.278017234885,No,27
r4725.1,10297,2.61,17,1908,37.8038751452003,-122.278065772334,No,25
r4727.1,11846,1.82,10,1916,37.8030362595109,-122.27750993092,No,57
r4729.1,95593,4.02,77,1989,37.8027719440526,-122.277017418875,No,211
r4734.1,5891,1.53,9,1910,37.8065107492619,-122.28046577955,No,59
r4740.1,17596,4.08,69,1914,37.801823623985,-122.270894697649,No,230
r4741.1,299295,2.45,330,1916,37.8023486017961,-122.267240075596,No,119
r4748.1,76192,3.52,54,1921,37.8014253800379,-122.265192105521,No,26
r4749.1,8586,2.09,16,1910,37.7998060914072,-122.265426513826,No,25
r475.1,28849,2.92,31,1960,37.8179663332604,-122.253868969809,No,69
r4750.1,5276,2.02,9,1912,37.7996829743357,-122.265503126023,No,41
r4751.1,7085,1.79,9,1924,37.7992289358326,-122.266144413962,No,30
r4756.1,16105,2.65,29,1940,37.7983921029228,-122.266299886738,No,18
r4757.1,17065,2.46,24,1945,37.7984740168719,-122.266508534975,No,20
r4759.1,14259,2.15,18,1950,37.7986752186877,-122.26702095974,No,30
r4763.1,6183,1.96,8,1947,37.7991502897241,-122.265904498952,No,80
r4764.1,5101,1.47,6,1927,37.7990331650678,-122.265977506816,No,37
r4765.1,19265,2.67,103,1913,37.7979840228581,-122.265258236094,Yes,271
r4769.1,18713,2.8,27,1916,37.7988749487311,-122.26454723157,No,45
r4771.1,15677,2.4,24,1918,37.7989147896808,-122.265433349736,No,53
r4784.1,9828,2.57,16,1916,37.7980545108442,-122.264502483671,No,44
r4785.1,4115,1.92,6,1913,37.7977723582867,-122.26460120832,No,34
r4786.1,10273,2.28,12,1917,37.7978827918451,-122.264532339978,No,66
r4787.1,4358,1.85,5,1908,37.797993598716,-122.264347389787,No,56
r4788.1,19759,2.48,33,1923,37.7978583051181,-122.264158955558,No,103
r4789.1,8788,1.83,13,1922,37.7977972339985,-122.263808396975,No,74
r4807.1,10724,1.48,13,1954,37.7913071382074,-122.249784822133,No,41
r4813.1,4919,1.54,7,1946,37.7913516113846,-122.249280450705,No,43
r4816.1,3686,1.62,6,1917,37.7922497219528,-122.250845761623,No,47
r4823.1,7483,1.53,10,1924,37.7935978720578,-122.251833561036,No,42
r4826.1,5647,1.47,6,1914,37.7948664589139,-122.253712830966,No,35
r4832.1,12354,2.01,16,1944,37.7976910898459,-122.256356072165,No,102
r4838.1,5834,1.45,9,1943,37.7970895057047,-122.256319265831,No,111
r4842.1,12765,2.31,18,1929,37.7992819263321,-122.257637311509,No,123
r4851.1,15777,2.36,18,1924,37.799386996698,-122.256645458905,No,89
r4852.1,5855,2.12,9,1924,37.7992424184836,-122.25689531922,No,125
r4859.1,4394,1.59,6,1916,37.7985676753481,-122.255893658553,No,90
r4863.1,7182,1.78,11,1925,37.7982032425,-122.2563022805,No,80
r4868.1,14247,2.53,29,1940,37.7978311127888,-122.255197950652,No,60
r4894.1,4047,1.41,6,1908,37.7963262573455,-122.253589004597,No,28
r4896.1,4466,1.61,6,1920,37.7963671387462,-122.254073207701,No,59
r4900.1,8090,2,13,1918,37.7957427459125,-122.252560850316,No,54
r4910.1,7075,1.5,10,1949,37.7946523287271,-122.251258683934,No,60
r4913.1,16957,1.7,20,1942,37.7944023487358,-122.251143502731,No,43
r4914.1,6437,1.47,10,1953,37.7942906753485,-122.250784845148,No,66
r4924.1,6743,1.51,7,1919,37.7930919729436,-122.250426073852,No,52
r4925.1,10484,1.84,12,1911,37.7926062382474,-122.249854236806,No,64
r4926.1,9793,1.39,11,1911,37.7926981902282,-122.249958288344,No,53
r493.1,4638,1.72,5,1929,37.817620694576,-122.256388958404,No,70
r4935.1,5154,1.63,8,1925,37.7919154781776,-122.248563900643,No,58
r4948.1,4656,1.35,5,1976,37.7907939241545,-122.246981835687,No,98
r495.1,17188,2.65,23,1942,37.8174572552443,-122.256169278471,No,62
r4950.1,5849,1.57,8,1955,37.7904683265989,-122.246926967387,No,53
r4955.1,4419,1.4,6,1910,37.789801922,-122.245070175,No,93
r497.1,8450,1.89,8,1937,37.8164313564208,-122.256345176411,No,95
r4972.1,5766,1.54,8,1950,37.787957368514,-122.241989779459,No,131
r4985.1,11236,1.57,14,1894,37.7862054494121,-122.239981119619,No,108
r4996.1,9296,1.62,10,1954,37.7855683408986,-122.237997830042,No,92
r5.1,142011,3.91,148,2004,37.7938423055471,-122.269602518254,No,246
r5006.1,15947,1.44,12,1930,37.7832302797218,-122.234831695625,No,21
r5028.1,6030,1.41,9,1932,37.7842757430269,-122.234784013385,No,85
r5073.1,8441,1.64,14,1933,37.7878561188785,-122.239334108678,No,66
r5079.1,7948,1.39,14,1936,37.787389684978,-122.238856261772,No,70
r5096.1,4430,1.57,8,1892,37.788902715972,-122.242305274582,No,134
r5100.1,4369,1.51,6,1906,37.7894602461095,-122.242317420624,No,25
r5115.1,3963,1.65,6,1922,37.7911475604381,-122.246490299643,No,65
r5124.1,6092,1.49,8,1937,37.7923821227358,-122.247072358579,No,65
r5133.1,13302,1.71,19,1939,37.7945851591352,-122.249492653768,No,53
r5143.1,4267,1.68,6,1908,37.7950118228556,-122.250640226194,No,21
r5147.1,6781,1.72,11,1941,37.7947515600699,-122.250215126108,No,82
r5149.1,3133,2.02,5,1906,37.7944529738456,-122.250398788427,No,37
r5150.1,5691,1.48,8,1932,37.79607186586,-122.251127517583,No,98
r5160.1,4260,1.59,7,1944,37.7956590365608,-122.250672442096,No,107
r5183.1,5011,1.71,6,1915,37.7974403466393,-122.252733947732,No,73
r5190.1,4460,1.38,5,1922,37.7982746926227,-122.253619663604,No,71
r5191.1,5688,1.85,9,1928,37.7973946550948,-122.25366836903,No,72
r5206.1,5491,1.59,6,1937,37.798605332602,-122.254108898865,No,41
r5207.1,5485,1.64,8,1940,37.7985031328291,-122.253993318753,No,51
r5208.1,11143,2.26,18,1946,37.7984678548125,-122.254299460001,No,83
r5209.1,24995,2.84,37,1954,37.7983772606801,-122.254426782196,No,75
r5210.1,14756,2.87,24,1945,37.798335063815,-122.254727804269,No,100
r5211.1,14144,3.07,17,1971,37.7995299634568,-122.255525729656,No,184
r5220.1,4337,1.51,6,1926,37.7990467708116,-122.25374857973,No,50
r5238.1,11149,1.74,13,1940,37.797850382078,-122.251705084875,No,44
r5242.1,32549,2.75,49,1963,37.7970428344153,-122.251599969242,No,82
r5243.1,4117,1.71,7,1949,37.7971622120348,-122.250809446384,No,74
r5246.1,9952,1.87,15,1949,37.7969279291693,-122.250831469868,No,69
r5249.1,17481,2.44,34,1947,37.7963153393608,-122.249880555223,No,72
r5251.1,5461,2.08,8,1913,37.7961008636472,-122.25021529622,No,54
r5252.1,10074,2.06,14,1928,37.7959336354505,-122.250403825475,No,98
r5257.1,3871,1.82,8,1934,37.7957968645362,-122.249263930058,No,102
r5263.1,4970,1.73,8,1932,37.7945698817723,-122.248700885953,No,57
r5264.1,6073,1.57,11,1940,37.7946505892923,-122.248778276956,No,64
r5271.1,4850,1.44,6,1918,37.7945172990165,-122.247700903965,No,47
r5276.1,5520,1.5,6,1918,37.7942716962304,-122.24765570743,No,41
r532.1,22415,2.54,26,1945,37.813891604541,-122.259347846624,No,96
r5364.1,7036,1.74,17,1946,37.7850535329985,-122.233209340241,No,92
r5367.1,7489,2.07,15,1949,37.7851984962068,-122.233595478284,No,76
r5398.1,3914,1.43,6,1924,37.7852507852189,-122.232092114274,No,71
r5400.1,8181,1.78,10,1941,37.7855843039203,-122.23236359652,No,58
r5429.1,6939,1.34,11,1957,37.7894582825146,-122.237758039341,No,67
r5454.1,4102,1.79,6,1925,37.7915520369628,-122.242410724107,No,56
r5459.1,5953,1.52,8,1919,37.7914976585104,-122.241552279669,No,4
r5479.1,4079,1.76,6,1936,37.7932098216209,-122.244808023366,No,55
r5482.1,6067,1.95,10,1907,37.794373156942,-122.245984233363,No,37
r5488.1,6285,1.54,8,1925,37.7951453953822,-122.246718145439,No,67
r5499.1,5266,1.37,6,1935,37.795888608,-122.2476616305,No,45
r5516.1,5814,1.48,7,1940,37.7962367296498,-122.247973490374,No,96
r5521.1,6133,1.61,9,1937,37.7973448773403,-122.2492138725,No,71
r5531.1,14897,2.14,29,1944,37.7966142751597,-122.249331352228,No,79
r5549.1,13087,2.01,23,1941,37.798739715681,-122.252124943698,No,78
r555.1,11055,2.29,17,1949,37.8153343359775,-122.257157022975,No,100
r5561.1,20146,2.88,20,1937,37.8018669187014,-122.253397031572,No,88
r5572.1,13857,1.83,12,1955,37.8024548787314,-122.253002913008,No,51
r5579.1,4110,1.9,6,1941,37.8024011161978,-122.25265581126,No,70
r5610.1,13546,2.93,20,1954,37.8025089234266,-122.250990445594,No,106
r5613.1,22976,2.48,24,1966,37.8025859259822,-122.250453372653,No,98
r5617.1,5318,2.02,9,1929,37.8013762739874,-122.249723044149,No,55
r5618.1,8329,1.78,11,1939,37.8013062060882,-122.249867958571,No,78
r562.1,15199,2.39,18,1948,37.8147277211464,-122.257730315724,No,105
r5629.1,8998,2.45,13,1938,37.801442834811,-122.251343552018,No,60
r5641.1,5709,1.94,6,1925,37.8005413740842,-122.250780723583,No,45
r5650.1,4511,1.52,6,1933,37.7994247573284,-122.249907867458,No,97
r5652.1,6634,1.79,14,1944,37.7991690541643,-122.249851310024,No,101
r5665.1,3471,1.73,5,1912,37.7983789940649,-122.248749143959,No,89
r5666.1,18804,2.4,27,1946,37.7982420574131,-122.249034597104,No,108
r5667.1,11842,1.97,19,1938,37.7981503191884,-122.249163363345,No,111
r5668.1,7265,1.95,12,1935,37.7979110813128,-122.249241645261,No,93
r5675.1,9326,2.19,14,1921,37.7973704553334,-122.24839897592,No,106
r5678.1,28180,2.45,47,1951,37.796983628453,-122.247858448602,No,91
r5681.1,5052,1.54,6,1940,37.7968342320937,-122.247212855688,No,64
r5692.1,14743,1.92,19,1921,37.7962638237756,-122.246537962776,No,67
r5714.1,24334,2.16,26,1958,37.7937460746461,-122.244202461018,No,95
r572.1,32040,3.12,45,1956,37.8139592798786,-122.257916576236,No,136
r5737.1,4948,1.56,8,1947,37.7927768518379,-122.241019787749,No,53
r576.1,5245,1.88,8,1951,37.8145931224729,-122.25607554124,No,129
r5773.1,4357,1.28,5,1965,37.7888612498955,-122.234761631522,No,88
r5814.1,5328,1.44,6,1955,37.7873666811747,-122.230196067565,No,56
r5851.1,10539,1.63,8,1949,37.7902616446499,-122.236039396043,No,105
r5885.1,3432,1.87,5,1951,37.794126645949,-122.240833479387,No,67
r5899.1,122871,3.01,148,1960,37.7938693160045,-122.242537747642,No,75
r5900.1,10563,2,19,1939,37.7945741366637,-122.242130068542,No,46
r5905.1,7861,1.67,11,1930,37.7944422883638,-122.241723641528,No,42
r5919.1,8252,1.63,10,1957,37.7944956109879,-122.243129760569,No,74
r5921.1,11584,1.65,12,1946,37.7954680878719,-122.24440398328,No,24
r5937.1,4913,1.52,7,1954,37.7965569841851,-122.244346368617,No,123
r5938.1,6204,1.71,10,1959,37.7966799713259,-122.244448343701,No,123
r5942.1,43081,2.66,67,1969,37.7960400871086,-122.245098481032,No,142
r5963.1,4938,1.63,7,1924,37.797224299207,-122.245011083351,No,83
r5964.1,16856,2.56,28,1943,37.7974717865811,-122.24532804673,No,93
r5976.1,4958,1.43,7,1948,37.7981315735876,-122.245340499979,No,68
r5980.1,14864,2.05,21,1942,37.7979091937485,-122.246583767538,No,43
r5990.1,23804,2.03,26,1947,37.7986458508373,-122.247384963074,No,27
r5994.1,7177,1.5,10,1943,37.7981545587082,-122.247296934928,No,56
r5999.1,22614,2.34,25,1945,37.7982063411138,-122.248002254541,No,26
r6.1,70873,3.88,90,2003,37.7946241661673,-122.269404421211,No,215
r6001.1,4880,1.66,7,1926,37.7989117552174,-122.246113926606,No,57
r6009.1,5431,1.94,7,1938,37.7984929041743,-122.246627027844,No,64
r6010.1,5805,1.66,8,1920,37.7987180935541,-122.246706496349,No,48
r6017.1,3647,1.65,6,1947,37.7998051055724,-122.248713193792,No,84
r6018.1,8438,2.23,15,1953,37.7996236336192,-122.24892806239,No,81
r6019.1,8348,1.79,15,1952,37.7995319030592,-122.249056824071,No,82
r6021.1,9923,1.89,18,1943,37.7995067407243,-122.249377069804,No,86
r6023.1,6757,1.75,9,1952,37.8003412574549,-122.247679489234,No,78
r6068.1,9452,1.68,15,1952,37.7967913885198,-122.242155284184,No,89
r607.1,7755,2.01,13,1941,37.8159183296531,-122.259058415493,No,74
r61.1,5399,1.53,6,1902,37.7979078281901,-122.269527990171,No,3
r6124.1,4675,1.22,5,1960,37.7907499574768,-122.234324585922,No,46
r6245.1,4229,1.8,7,1938,37.7968691639245,-122.241424631188,No,54
r6246.1,4229,1.52,5,1951,37.7972362754248,-122.241918871595,No,60
r6255.1,4384,1.31,5,1912,37.798745436818,-122.24364896698,No,40
r6266.1,15656,2.45,25,1938,37.800760070796,-122.245030351555,No,103
r6279.1,5348,2.16,7,1942,37.8002346732514,-122.244377498769,No,81
r6280.1,13605,2.32,22,1943,37.80012001529,-122.24453847882,No,101
r6284.1,4572,1.42,5,1927,37.8019946774124,-122.247605659402,No,60
r6297.1,28807,2.66,44,1958,37.8028757339769,-122.248614101137,No,277
r6310.1,13823,2.28,14,1943,37.8037306042907,-122.252557495117,No,122
r6330.1,4929,2,8,1932,37.8037823088287,-122.251470548755,No,113
r6336.1,5550,2.16,6,1926,37.8038114815336,-122.252039361609,No,103
r6342.1,3115,2.29,6,1914,37.8030838460271,-122.251121218746,No,14
r6366.1,16696,3.02,18,1931,37.8032264845218,-122.249748433661,No,35
r6367.1,17459,2.05,19,1951,37.804536822718,-122.249076068554,No,102
r6375.1,10080,2.15,15,1937,37.8042784604235,-122.248488763359,No,124
r6387.1,5263,1.58,7,1942,37.8032370216264,-122.246099931844,No,32
r6401.1,5445,1.57,8,1936,37.802287487486,-122.245545224009,No,77
r6404.1,5075,1.59,7,1939,37.8020321013621,-122.245571428722,No,46
r6411.1,7092,1.72,12,1940,37.8023928600022,-122.246142159329,No,60
r6426.1,7496,1.53,6,1958,37.8011685323954,-122.242850354033,No,60
r647.1,6537,1.91,7,1920,37.8184157845398,-122.257246903288,No,55
r65.1,54000,3.41,52,2018,37.8001230693406,-122.274358426721,No,315
r652.1,7722,1.92,12,1935,37.8183127536754,-122.256384463695,No,95
r6545.1,4938,1.5,5,1959,37.7911539218708,-122.231093272747,No,72
r66.1,8452,2.29,12,1893,37.8004206918938,-122.275810771301,No,115
r6612.1,4569,1.73,5,1919,37.7970496369387,-122.238133912782,No,23
r6621.1,9377,1.77,10,1941,37.8007295753424,-122.240438401987,No,45
r6633.1,11681,2.03,13,1937,37.801810242516,-122.24131086749,No,24
r6635.1,16428,2.39,22,1938,37.8017117196381,-122.241925465798,No,22
r664.1,42306,3.14,45,1962,37.8193581266019,-122.259094061019,No,84
r6658.1,13420,1.81,14,1953,37.8017322164367,-122.242409119618,No,58
r667.1,5179,1.88,6,1944,37.8186704042821,-122.25983863527,No,53
r6671.1,5219,1.44,7,1955,37.8014453025472,-122.243221848949,No,92
r6680.1,6560,1.93,10,1953,37.8022151066243,-122.239086603764,No,67
r6687.1,8977,1.77,13,1949,37.8021258221497,-122.239241817299,No,62
r6692.1,10660,1.66,10,1955,37.8020958272266,-122.239408994827,No,42
r6695.1,6243,1.4,5,1952,37.8020218120544,-122.239928219835,No,41
r6697.1,9666,1.94,13,1952,37.8019742021352,-122.240315525182,No,63
r6699.1,9109,1.87,13,1948,37.8009684865325,-122.2410495172,No,100
r6717.1,4901,1.64,5,1948,37.8015956015615,-122.239904975172,No,50
r674.1,7173,2.26,15,1940,37.8211507714724,-122.256255909916,No,99
r6747.1,20789,2.1,32,1964,37.799724763023,-122.239532673337,No,125
r6754.1,4734,1.51,7,1936,37.8009527780339,-122.238168274652,No,81
r6762.1,4977,1.31,5,1942,37.7991629167685,-122.238433442017,No,72
r6764.1,4166,1.4,6,1927,37.7997238397011,-122.236806170415,No,66
r6810.1,3935,2,6,1920,37.7955982505647,-122.234969087779,No,38
r6847.1,7132,1.98,7,1949,37.7917831213317,-122.228692524829,No,127
r6859.1,17139,1.92,24,1956,37.7952383240931,-122.233658563922,No,91
r69.1,6261,2,6,1910,37.8024040090635,-122.277956460641,No,10
r6907.1,5204,1.55,8,1924,37.7988890807439,-122.235304892137,No,75
r6941.1,10647,1.88,16,1955,37.7941920163135,-122.228384099857,No,90
r6946.1,22866,2.21,34,1954,37.7953749630868,-122.228333424008,No,88
r7017.1,6224,1.5,9,1956,37.7997388511901,-122.228677324605,No,31
r702.1,23920,2.38,34,1970,37.8195543737005,-122.256503190095,No,81
r703.1,33887,2.73,41,1961,37.8194012217691,-122.256706423214,No,88
r7093.1,5044,1.7,6,1917,37.8005930204584,-122.236482034007,No,45
r7094.1,5356,1.65,7,1918,37.8006270475,-122.2369598215,No,55
r710.1,4733,1.89,8,1941,37.8189259619147,-122.255581200246,No,97
r7130.1,5728,1.5,6,1938,37.8031422545339,-122.235109494885,No,96
r7158.1,4683,1.63,7,1941,37.803933589494,-122.238147137712,No,53
r7161.1,4641,2,5,1928,37.8052459370644,-122.237070326382,No,61
r7181.1,8706,2.42,14,1951,37.8032959341176,-122.237673005012,No,72
r7188.1,5717,1.8,9,1930,37.8033328856898,-122.239573284196,No,44
r7189.1,3822,1.61,6,1927,37.8030888963744,-122.239414228607,No,38
r7195.1,11482,2.1,21,1929,37.8032031088875,-122.239119539459,No,64
r7236.1,4669,1.65,7,1936,37.8048210712974,-122.247850770067,No,50
r7249.1,8950,1.73,13,1942,37.8052152563183,-122.247035650025,No,63
r7253.1,64846,3.41,55,1966,37.8046161312085,-122.250422890601,No,116
r7264.1,9176,1.94,9,1951,37.8051530923549,-122.249147539703,No,53
r7265.1,5220,1.57,6,1949,37.8050174163566,-122.249295391282,No,73
r7266.1,7344,1.83,9,1949,37.8052528902534,-122.249038782999,No,71
r7274.1,15567,2.04,15,1939,37.80587907584,-122.249420872863,No,68
r7283.1,11551,1.76,10,1953,37.8071979582236,-122.248743225562,No,85
r7286.1,13005,2.95,18,1937,37.806822816425,-122.248933504468,No,73
r7289.1,9051,1.57,10,1950,37.8069411270183,-122.248220781819,No,69
r7297.1,4999,1.62,5,1935,37.8067278426228,-122.247677844501,No,54
r73.1,5283,1.71,7,1905,37.8024414060814,-122.278809530062,No,72
r730.1,3412,1.88,5,1915,37.820162852257,-122.253043581667,No,161
r7308.1,4330,1.63,6,1929,37.8062843313928,-122.247293901397,No,58
r731.1,15965,2.66,16,1938,37.819920820838,-122.252864105136,No,73
r734.1,10632,2.22,15,1944,37.820487217757,-122.253579875451,No,128
r7363.1,12236,1.84,13,1942,37.8076729387019,-122.246097666507,No,72
r7364.1,4568,1.59,6,1937,37.8068471440671,-122.247166549445,No,59
r7369.1,7413,1.88,8,1933,37.8076386812493,-122.246460143554,No,38
r7375.1,3944,1.68,6,1929,37.8098103925081,-122.243341033176,No,78
r7381.1,5444,1.81,10,1952,37.8083243761677,-122.244081845234,No,172
r7396.1,5359,1.58,6,1941,37.8075934032788,-122.242708620005,No,69
r7397.1,5563,1.55,6,1943,37.8076318221994,-122.24287487685,No,66
r7405.1,7581,1.59,11,1940,37.80657592301,-122.240870825157,No,71
r7407.1,4023,1.43,5,1932,37.8064979712479,-122.240512040163,No,84
r7417.1,16306,2.01,20,1945,37.8053385044453,-122.238076641031,No,26
r7419.1,13545,2.32,19,1954,37.8047646250085,-122.238785018773,No,89
r7437.1,5293,1.76,8,1923,37.8042193185255,-122.231677145499,No,145
r7441.1,7956,1.83,8,1947,37.8049022769529,-122.230374074157,No,40
r7445.1,14721,2.64,21,1953,37.805060880874,-122.230496276569,No,91
r7448.1,8151,2.14,10,1942,37.8043587544816,-122.230828184247,No,91
r7451.1,4970,1.78,7,1930,37.8044175510322,-122.231174309221,No,85
r752.1,12917,2.19,16,1950,37.8218449460447,-122.251804338492,No,73
r756.1,12007,2.01,15,1944,37.8215954859496,-122.251418715929,No,76
r757.1,11937,2.19,13,1948,37.8215353,-122.251621361,No,63
r7670.1,6345,1.68,6,1939,37.8061603697297,-122.225491442528,No,57
r7684.1,10725,2.52,12,1948,37.8069313881814,-122.222560925543,No,90
r7720.1,6234,1.96,8,1930,37.8084668250311,-122.218941858233,No,69
r774.1,17001,3.06,20,1959,37.8206710590985,-122.251473559315,No,64
r7744.1,8695,2.17,13,1944,37.809314765,-122.220317549667,No,93
r7821.1,34415,3.11,11,1948,37.8123442699512,-122.217097525836,No,35
r7845.1,84569,2.68,63,2012,37.771876681281,-122.232312109324,No,194
r7849.1,37184,2.18,27,1933,37.7726265665243,-122.234100586607,No,62
r7853.1,8354,1.44,8,1984,37.7734382532877,-122.233682687324,No,174
r7854.1,8672,1.61,9,2013,37.7733394809566,-122.23345497726,No,268
r7868.1,8779,1.51,9,1934,37.7824533704591,-122.230446317668,No,17
